id_review,text
ChZDSUhNMG9nS0VJQ0FnSURocTk2RkdREAE,"Best place for pre-theatre dinner in Melbourne by far. My wife and I have eaten at Bottega probably 20 times over the last few years and we have never been disappointed. The staff are all great and always remember our preferred table (thank you!), the food is consistently amazing and the pre-theatre menu is amazing value! Can't wait to come back :)"
ChZDSUhNMG9nS0VJQ0FnSURtcjl6RFdBEAE,Fantastic lunch. Only criticism is that the booth bench is very uncomfortable after 1hr.
ChdDSUhNMG9nS0VJQ0FnSURoZ1lTR2pRRRAB,"Thanks Axel for the hazelnut dressing tips. Carpaccio was amazing, staff are super, wine list fab"
ChZDSUhNMG9nS0VJQ0FnSURoNnZyV1JBEAE,"The food is absolutely delicious, staff is very attentive. I cannot wait to go back."
ChZDSUhNMG9nS0VJQ0FnSURoMHJlbUNnEAE,Food was average but the service made up for it. We had a great time celebrating a friend's birthday!
ChZDSUhNMG9nS0VJQ0FnSURoX09LM1JREAE,Great atmosphere and food for our anniversary celebration
ChdDSUhNMG9nS0VJQ0FnSURoeklULTFBRRAB,I chose Bottega restaurant because of its booth seating so easy to have a conversation with friends I'm with.
ChZDSUhNMG9nS0VJQ0FnSURoNE1XNFdBEAE,"Great restaurant, food was lovely and the service was excellent"
ChdDSUhNMG9nS0VJQ0FnSUNocTREWDhBRRAB,"Service was friendly and attentive. Good selection of drinks. Disappointed by the quality of the food for the price. The pasta itself was overcooked, and the ragu tasted dry. Other items either lacked salt, or had too much salt (the croquettes for example, while tasty, really needed some sort of accompanyment to offset how salty they were)."
ChZDSUhNMG9nS0VJQ0FnSUNobmItOEVnEAE,"Bottega is back! A very satisfying dining experience with beautifully presented food that is well balanced and delicious. Service is friendly and efficient. A very enjoyable evening. The pre-theatre service was not too rushed, but pleasantly paced. (As it sometimes can be). We will be back!"
ChdDSUhNMG9nS0VJQ0FnSUNoMGE2ejBRRRAB,The quality of the food an service were unquestionable
ChdDSUhNMG9nS0VJQ0FnSURpdE1UZ3RBRRAB,"I had an amazing San Valentin night 🌙. The food was amazing, but the fish omg! Yummy 😋. I 100% will be back."
ChdDSUhNMG9nS0VJQ0FnSUNoNFpIeXlBRRAB,Dined in for lunch with everything being absolutely delightful from start to finish. We had the lovely Katarina and Hannah serving us which was the cherry on top of a beautiful lunch 🫶🏻 …
ChZDSUhNMG9nS0VJQ0FnSUNoNGVHUEV3EAE,"Had lunch at Bottega, food and service were both exceptional! The Wagyu carpaccio in particular was a favourite, look forward to returning in the future."
ChZDSUhNMG9nS0VJQ0FnSUN4cElhVFVnEAE,Had dinner last night on the spare of the moment it was very busy and the staff fit us in and serve our table super fast so we could leave and see a show we had book food was fantastic .staff was  amazing A+++++  thankyou we will be  back again for sure
ChZDSUhNMG9nS0VJQ0FnSURSM19xbUd3EAE,"This place is cool. Great cozy vibe and fast service before a show at the theatre. staff were great, marinara spaghetti was awesome 🤌👌"
ChdDSUhNMG9nS0VJQ0FnSURSMy1yMGhBRRAB,Delicious food and great service! Big pasta portions too.
ChdDSUhNMG9nS0VJQ0FnSURSbTlUOW1RRRAB,We were upstairs and enjoyed the entertainment themed walls. They were busy as entree arrived before drinks. Everyone enjoyed their meals and pricing was reasonable. They cater for the theatre crowd understanding needing to get in and have meals served promptly.
ChdDSUhNMG9nS0VJQ0FnSURSemN6ODl3RRAB,Really lovely dining experience in an older restaurant. Everyone enjoyed their dinner and drinks. Personal favourite was the Veal scallopini. Can't talk to the desserts as they failed to ask us if we wanted any! Other than that the service was fine. Would still go back as the entertainment was fun and food was great.
ChZDSUhNMG9nS0VJQ0FnSURSenFDV0lBEAE,"Best lasagna, fabulous tirimisu."
ChdDSUhNMG9nS0VJQ0FnSURSdXRMazBnRRAB,"To their credit, the staff were very kind to accept my partner and me for dine-in dinner, less than an hour before close. Thank you.  Fish of the day was good, my partner really enjoyed it. Polenta chips were good but smothered in parmesan cheese so unfortunately it overpowered the chips. Carbonara wasn’t great, the pasta was a bit rubbery and the sauce needed more flavour.  Customer service was good, although I was confused and annoyed by the waitress who served our mains and didn’t clear the empty plate on the table from our entree. None of the other waiters walking past cleared it either.  The space is tacky and outdated. There’s some great original features but the carpet and lighting need updating.  You don’t get the experience that you would expect for the prices they charge.  Staff all asked us how our food was, but we didn’t feel comfortable giving an honest answer to their face. If they would like honest feedback it would be best to give customers a QR code they can use to leave anonymous feedback.  Overall, good staff but I wouldn’t go back unless I was stuck with limited options."
ChdDSUhNMG9nS0VJQ0FnSURSNVBic3ZBRRAB,Enjoyed a lovely meal with friends
ChdDSUhNMG9nS0VJQ0FnSURSb082cHB3RRAB,"What a beautiful welcoming atmosphere, as soon as you enter the spaghetti tree you are overwhelmed by the beauty, from the smells from the kitchen to the live music playing and just the general buzz of a busy restaurant. We have eaten here a few times, and this evening, we were seated upstairs above the beautiful gentleman playing the piano. It was our first time upstairs, and it was lovely upstairs with lots of photos and old posters of shows past to take in. I did feel we were forgotten about upstairs, which would be the only reason for giving only 4 stars on service. We had the lasagne and the chicken parmigiana both were absolutely delicious 😋  we had hoped to eat dessert also, but there was definitely no room after the generous serving sizes. I even had to take half of my parma home with me! The schnitzel was crumbed with panko crumbs, and it would have to be the most amazing crunchy schnitzel I have ever had the pleasure of eating. Highly recommend the spaghetti tree perfect for any occasion or just to grab dinner before seeing a show. But always book ahead as they do get very busy. However, if you do pop in on a whim, they can seat you at the bar to have a cocktail while you wait for a table. Big love to the spaghetti tree"
ChZDSUhNMG9nS0VJQ0FnSUNSajlmSUt3EAE,"First time visiting.  Firstly the service: - was at times a little disjointed with multiple waitpersons asking same questions - little things like not offering ground pepper with mains - forgetting one item. - waiter when we enquired “is the children’s fish battered?”, seem to diligently go to the kitchen to check, returning and advising it is not battered.  Only to have it arrived battered (which our little boy will not eat). All of these very forgivable. Secondly, food quality / quantity: We have veal / prawns and a spaghetti dish for adults, fish for little one - veal was well sized and delicious- only negative was luke warm - other mains were delicious and plentiful.  Desserts were delightful!  Overall - we would return"
ChdDSUhNMG9nS0VJQ0FnSUNSajRYbmx3RRAB,Great food and friendly staff. Just as I remembered it
ChdDSUhNMG9nS0VJQ0FnSUNSa1l1WWhBRRAB,What a fantastic place. The food and atmosphere were amazing as well as the live music.
ChdDSUhNMG9nS0VJQ0FnSUNSNGNmbHZnRRAB,"Excellent food and service as per their usual high standard, and live music being played. My go to Melbourne restaurant for any relaxed but still fancy dinner. Plus, very accommodating to the theatres nearby."
ChZDSUhNMG9nS0VJQ0FnSUNSN29xZUlBEAE,"Haven't had a chance to try this restaurant before - my loss! Atmosphere great, food so yummy, and service +++ Outside seating/service available. Summation: Hungary, go in and eat to your heart's content!"
ChZDSUhNMG9nS0VJQ0FnSUNSbG9tcVVnEAE,A great place to eat
ChZDSUhNMG9nS0VJQ0FnSUNSaHFQNkd3EAE,Excellent. Great food. Great service. Interesting building and decor. Can’t fault.
ChZDSUhNMG9nS0VJQ0FnSUNSaG9QaEJnEAE,"Amazing comfort food, but restaurant quality. The service is always so attentive and ask if you need to hurry your orders to make a show/theatre time. Delicious! Highly recommend! Will always go back!"
ChdDSUhNMG9nS0VJQ0FnSUNSc29pejhRRRAB,Always been the best place to eat in the city. Everyone is friendly and kind. Great service and wonderful food that really hits the spot.
ChZDSUhNMG9nS0VJQ0FnSUNSZ3YtSUFREAE,Always a pleasure to eat here. Great food and service that is perfect for a pre-theatre meal.
ChZDSUhNMG9nS0VJQ0FnSUNSek83Ukh3EAE,"Service amazing, generous serve but quality missed the mark"
ChZDSUhNMG9nS0VJQ0FnSUN4cExhNlhnEAE,One of Melbournes iconic places to visit. It's a must do. Top of the mall always busy.
ChZDSUhNMG9nS0VJQ0FnSURSMGFUMk5nEAE,"Extraordinary night out! I give five stars 🌟  based on its amazing dishes, Seafood Spaghetti Marinara, and, Ricotta & Spinach Ravioly 😋, and, of course, the authentic lemon granita."
ChZDSUhNMG9nS0VJQ0FnSUN4dU9DWmJ3EAE,"Coffees and bleuberry tart 'stile italiano' at Pellegrinis, Melbournes oldest (and first in the 50s) bar style cofffee shop on bourke st. Still the old italian cafe atmosphere down to the staff.  The late 'lunchers' appeared to relish their pastas!"
ChdDSUhNMG9nS0VJQ0FnSUN4MkpqenNRRRAB,Best coffee in Melbourne... big statement for sure on a highly subjective topic but...... you will not find a better long black
ChdDSUhNMG9nS0VJQ0FnSUN4bU9YZHR3RRAB,Gorgeous!!
ChZDSUhNMG9nS0VJQ0FnSUN4eUxLNkFnEAE,"The church of Pellegrini, a must visit"
ChdDSUhNMG9nS0VJQ0FnSUN4d09hcW9BRRAB,Real Italian lunch break in Melbourne!!! Tastes of home!!!
ChZDSUhNMG9nS0VJQ0FnSUN4d0tpeWFnEAE,The place and atmosphere was really nice but they don't have much vegetarian option.
ChdDSUhNMG9nS0VJQ0FnSURSOTR5QmxnRRAB,Damn fine berry pie
ChZDSUhNMG9nS0VJQ0FnSURSdDVQMk5REAE,Great coffee
ChdDSUhNMG9nS0VJQ0FnSURSLTlPVm1RRRAB,Love coming here when ever I’m in Melbourne. Absolute must for any Melbourne food tour. Always try and sit in the kitchen when I visit here. Staff are always so friendly and enjoy talking to you. Food is incredible. I love the lasagna. My go to dish when I come here.
ChdDSUhNMG9nS0VJQ0FnSURSbTZ6QXlRRRAB,The best coffee in town
ChdDSUhNMG9nS0VJQ0FnSURSamNHcmd3RRAB,Must stop when in Melbourne. The friendliest staff and best ambience.  Come for dinner and dessert
ChdDSUhNMG9nS0VJQ0FnSURSdWRIN3F3RRAB,A Melbourne icon
ChdDSUhNMG9nS0VJQ0FnSURSMmNya21nRRAB,"A unique coffee experience! Quick service, no nonsense approach to the best coffee we have had in Melbourne"
ChdDSUhNMG9nS0VJQ0FnSURSaWN2dzhBRRAB,Exceptional service and beautiful coffee. Thank you.
ChdDSUhNMG9nS0VJQ0FnSURSaXFpSDZBRRAB,Such a good spot. Real authentic italian vibe. Great coffee and granita! Food is very decent. Staff is just wonderful
ChdDSUhNMG9nS0VJQ0FnSURSam9iNnpBRRAB,"Classic Melbourne staple.  I’ve been coming here for years. This week I decided to try them in the same week during the week and weekend and document the differences.  Been here twice in the last week. The lasagna was incredible the first time I visited. (On a Tuesday night - still busy but no line) came to our bar table within 10mins  I got the rigatoni the second time (on a Saturday night, line out the door) and it was mixed with penne … so I guess you’d get rigatoni if you ordered penne too lol.  On the Saturday night they forgot our order and it also was Luke warm when it eventually arrived after 25 mins, I know not long for usual restaurants but slow for their usual service.  The toilet is out on the side at and around the back of the kitchen. Definitely don’t bother asking for anything special, what you see is what you get and it is how it is vibes.  Not wheelchair accessible unless you eat outside and don’t need to use the bathroom. This is a melb classic, worth it for a middle week corporate quick lunch or after work dinner with mates. Don’t bother on the weekends- too many tourists flocking"
ChdDSUhNMG9nS0VJQ0FnSURSdXU2WWx3RRAB,The spaghetti and meatballs is one giant meatball.  I  L O V E  I T .
ChZDSUhNMG9nS0VJQ0FnSURSeXVHMUtREAE,"I finally manage to dine in one of Melbourne's classic Italian restaurants which its reputation is undoubtable. Well-known with its first espresso machine in town, this place also serves variety of incredible pasta. There are not many selections of menu, however, they serve only the best. Not only the pasta, there is dessert options available.  Discuss with the staff is recommended for a first timer. They will be able to guide you with the order, which a portion of a lasagna and a portion of a spaghetti carbonara were suggested. We will be served a piece of in house made bread and butter prior to have the meals. All the pastas I have are flavourly tasty. The classic carbonara is a top notch, and the classic ragu lasagna was amazing.  It is perfectly cooked and served warm. The portion and the price are very decent. I, definitely would be delightful to come back and try other menus. Although there is a waitlist to get in, this place serves the food relatively quick."
ChZDSUhNMG9nS0VJQ0FnSURSeXR5RVJnEAE,"Love this place. An iconic eatery that reminds me of when things were simple. Great pasta, cakes and coffee. Thank you, don't ever change."
ChdDSUhNMG9nS0VJQ0FnSURSaXBhd3lRRRAB,"Been going here for decades, never disappoints.  I love how they're not renovating and waiting for it to come back in style.  Their pasta is the best!  Rose is their secret weapon! 10 out of 10."
ChZDSUhNMG9nS0VJQ0FnSURSaXJTTWR3EAE,Great food and service.
ChZDSUhNMG9nS0VJQ0FnSURSNHYybWN3EAE,"Three of us came to Pellegrini’s Espresso Bar on a Friday night for dinner. We ordered the fettuccine carbonara, ravioli amatriciana and spaghetti bolognaise (pictures included) as well as the watermelon crush drink. Food was tasty, service was excellent, and vibes were bustling and vibrant. I’ll be sure to stop by next time I’m in the area and craving a delicious Italian pasta. Thanks for a good time Pellegrini’s!"
ChZDSUhNMG9nS0VJQ0FnSURSak9LT1hnEAE,"A casual and warm shop~ It has a history full of feelings~ The food is simple, rough and delicious~ My husband said that he has eaten this shop for 30 years~ He regrets what happened to his grandfather when he was abroad and he couldn't come back~ He felt sad😖 He said that he often has lunch and coffee here alone~ the grandfather is very interesting and helpful~ The customer sitting behind me brought his granddaughter to drink coffee and told the granddaughter the history of this store. The place to start helping! Really great, I like this store very much!"
ChdDSUhNMG9nS0VJQ0FnSUN4dUx1NmxRRRAB,Great spot for some low-key pizza and drinks
ChdDSUhNMG9nS0VJQ0FnSUN4OFBHZDFBRRAB,"When I visited Australia, I went looking for a place to get a slice of pizza. Little did I know that’s not really a thing in Australia. But then I found this place… AND THEY HAVE LEGIT PIZZA!!! It was seriously a small taste of home for me. If you’re looking for a slice of New York style pizza, this is the place to get one. Next time I’m in Melbourne, I’m 100% gonna head back for a slice."
ChZDSUhNMG9nS0VJQ0FnSURSN09fUllREAE,"Great pizza, great bar. Well done!"
ChdDSUhNMG9nS0VJQ0FnSUNSbjYzb29RRRAB,My mushroom pizza was kinda dry but my friend's slice of vegetarian was apparently quite good. Not bad if you're on the run.
ChZDSUhNMG9nS0VJQ0FnSUNSZ19ILUp3EAE,"An intriguing spot offering quite an above-average experience, but seating needs looking into in general."
ChdDSUhNMG9nS0VJQ0FnSUNSa2NmUjVnRRAB,"Really cool hidden bar in the back where you can order drinks and food. I had 3 slices of pizza, and really enjoyed the chorizo. The cheese and pepperoni were quite average.  Music was a bit too loud if you wanna chit chat but that’s the vibe."
ChdDSUhNMG9nS0VJQ0FnSUNlOWZiNm9BRRAB,"Love love love. Best walk up slice I've had. Thin and delicious crust, quality toppings"
ChdDSUhNMG9nS0VJQ0FnSUNSdXBTVnN3RRAB,The person at the door that was dishing  up takeaway pizza with a large side of bad attitude on Wed 29/03 at 10.10pm had the most vulgar attitude and should rethink their suitability to work in the service industry.
ChZDSUhNMG9nS0VJQ0FnSUNSX0tIWmFnEAE,"Pizza Pizza Pizza hidden bar is a cozy little spot in Melbourne that serves up delicious pizzas and drinks. The atmosphere is laid-back and intimate, with dim lighting and a speakeasy vibe. The pizzas are the star of the show here, with a range of creative toppings and crispy, thin crusts that are cooked to perfection in a wood-fired oven.  The drinks, on the other hand, are just okay. While they have a decent selection of cocktails and beers, they're not particularly memorable or outstanding. That being said, the prices are reasonable and the service is friendly and attentive.  Overall, I would recommend Pizza Pizza Pizza hidden bar for its tasty pizzas and cozy atmosphere. However, if you're looking for exceptional drinks, you may want to look elsewhere."
ChZDSUhNMG9nS0VJQ0FnSURoNzduT0x3EAE,5 dollars for 1 pizza slice 🍕 🥰 …
ChZDSUhNMG9nS0VJQ0FnSURoci02b01nEAE,"5 Starts for the name, the owners must be a fan of Strangers with Candy"
ChdDSUhNMG9nS0VJQ0FnSURob1pXaWh3RRAB,Good food..Tasty..
ChZDSUhNMG9nS0VJQ0FnSURocXZLLUVREAE,Gorgeous!
ChdDSUhNMG9nS0VJQ0FnSURoX0xMQXB3RRAB,"Looking for a drink that will transport you to a realm of royalty? Head over to Pizza Pizza Pizza and order the Elder Side! This majestic libation will have you feeling like the queen (or king) of the castle in no time.  As you're handed a glass of the Elder Side, you'll feel like you've been whisked away to a world of magic and enchantment. The presentation is a sight to behold, with a fresh sprig of greenery delicately resting atop the drink, making it look like it was plucked straight from a secret garden. The glass itself is a work of art and adds to the enchanting experience of sipping on the Elder Side.  With each sip, your taste buds will be transported to a realm of pure bliss. The flavors are carefully crafted and perfectly balanced, providing a delightful combination of sourness and tartness that will leave you wanting more. The Elder Side at Pizza Pizza Pizza is like a grown-up version of a childhood favorite, taking you on a journey of nostalgic memories with every sip.  This is the perfect drink to enjoy in the company of friends or while lost in your phone. The atmosphere of Pizza Pizza Pizza is the perfect complement to the Elder Side, making it the ideal spot for an enchanted evening out."
ChZDSUhNMG9nS0VJQ0FnSURoclAzQkpREAE,"Hidden away, this little joint does possibly the best pizza in inner city Melbourne."
ChdDSUhNMG9nS0VJQ0FnSURoLUlPaDJBRRAB,"Lovely little pizza place, they offer take-away. But there is also a hidden bar/restaurant in the back...  Great large pizza's🍕, juices, and mocktails (without alcohol)..  Excellent staff members: very capable and knowledgeable in their work!  Please make sure to visit whenever you are in the CBD..."
ChdDSUhNMG9nS0VJQ0FnSUNobHVMRXhnRRAB,"Sorry, the pizza didn't have flavor, the place is a bit weird."
ChdDSUhNMG9nS0VJQ0FnSUNoZ3ZIQmdnRRAB,Fun place with nice pizza
ChZDSUhNMG9nS0VJQ0FnSUNoZ05MX0FREAE,Always a great place for cocktails! Pizzas smelled and looked good but we didn't eat.
ChdDSUhNMG9nS0VJQ0FnSURCbzR6MWl3RRAB,"Great spot, cool vibe and good drinks. These are the only good things about this place. The staff service was absolutely abysmal, firstly we were refused a vacant booth seating despite having more people than what their couch seating could comfortably accommodate. Secondly, attempting to order further drinks was near impossible to the point where we had to approach the bar even though it’s “table service”. Thirdly, the overall attitude of the staff could definitely use an adjustment, with a refresher course on treating paying customers."
ChdDSUhNMG9nS0VJQ0FnSURCeG82Vm1BRRAB,The pepperoni was the bomb!
ChZDSUhNMG9nS0VJQ0FnSURCMDVyV0dnEAE,Iced coffee was so good
ChZDSUhNMG9nS0VJQ0FnSURCX1l2N1J3EAE,"Do yourself a favour and get one of their stracciatella, mozzarella, mortadella & pistachio paninis. It will blow your mind. I'm a huge fan of Hector's Deli, Nico's, Kelso's and Morning Market's sangas but this is next level delicious. I'm talking better than Florence's legendary sandwich shop All'Antico Vinaio. Superlative!"
ChZDSUhNMG9nS0VJQ0FnSUMtNXNmaVpREAE,"Stopped in for lunch with a client and it was perfect!  Classy yet affordable, excellent service, and quiet enough to have a proper conversation.  This is now my go-to client lunch spot in the city."
ChZDSUhNMG9nS0VJQ0FnSURldGZibEpBEAE,Great little bar - cocktails were delicious.
ChZDSUhNMG9nS0VJQ0FnSURPaUlqOFFREAE,"Great service and a really nice atmosphere. Highly recommend their Mulled wine (when available), best one I have had yet here in Australia."
ChdDSUhNMG9nS0VJQ0FnSUMyaUp2em9RRRAB,"Great little bar, wonderful staff 👍👌 …"
ChdDSUhNMG9nS0VJQ0FnSURXMWNuTWl3RRAB,Tasty lunch with fresh ingredients. Authentic Italian. Friendly service and not silly prices.
ChdDSUhNMG9nS0VJQ0FnSUNXeEtQQ29nRRAB,"Exceptional service and drinks. We were offered to have the heater turned on, candles were lit and glasses of water brought out without asking. That’s what makes fantastic customer service. There was a wide variety of drinks to choose from. Highly recommend. Thank you."
ChZDSUhNMG9nS0VJQ0FnSUNtOEtiQ2J3EAE,Cool bar with excellent original antipasti to nibble on. The bartenders make great cocktails!
ChdDSUhNMG9nS0VJQ0FnSUNxOXRTQnpRRRAB,"A fantastic Italian nook offering amazing coffee, light snacks and a Leone Spritz to die for. Service is amazing!"
ChZDSUhNMG9nS0VJQ0FnSURLaUtYR2FREAE,Beautiful bar in the city. Atmosphere is nice and the leone spritz the best. I can’t wait to came back.
ChZDSUhNMG9nS0VJQ0FnSUNLcl9tOE93EAE,Our favourite bar in the city. The Leone spritz is the best!
ChZDSUhNMG9nS0VJQ0FnSUR5c0tDWUV3EAE,"The only place in Australia that you can get Leone to drink (think Aperol but better!). Fantastic place for drinks, coffees and snacks. Definitely recommend."
ChZDSUhNMG9nS0VJQ0FnSUN5eFpiVklnEAE,Great atmosphere and drinks.
ChZDSUhNMG9nS0VJQ0FnSURzcm9TaWVBEAE,"It is rather narrow and the place had a vaguely cavernous feeling because of the layout. The staff was very friendly, but depending on the time of day there are several better bars or cafes nearby."
ChdDSUhNMG9nS0VJQ0FnSUNzejRiZmhRRRAB,Just like Europe
ChdDSUhNMG9nS0VJQ0FnSUNzcHYzZHZBRRAB,"This bar is A M A Z I N G!!!  there is so much love invested in this lovely and cozy bar. The service is outstanding, the staff and very friendly and the LEONE SPRINTS are the best cocktails ever!"
ChdDSUhNMG9nS0VJQ0FnSUNzcExyVG1RRRAB,"I came here a few days ago and had Panino San Daniele with mozzarella and tomato. It was just delicious! I will be back soon to try the Porchetta one... Exciting!!!! Also, a big thank to our italian server from Trieste, see you soon!"
ChdDSUhNMG9nS0VJQ0FnSURNeExxU3l3RRAB,If you're after great coffee and great service! it's hard to go past this little gem on Myers Place. This is a staple for a lunch and evening visits. Keep up the vibe Bar Carlo!
ChZDSUhNMG9nS0VJQ0FnSURSajdhU1ZnEAE,"Fantastic friendly service, traditional style Italian dishes."
ChdDSUhNMG9nS0VJQ0FnSURSbV9PZl9RRRAB,"Delicious pizza and great Aperol in a good location. Very friendly staff, overall great place."
ChZDSUhNMG9nS0VJQ0FnSURSNHNUSGVREAE,Who cares what shape the pizza was. They taste fantastic. Staff were so friendly & couldn’t have been more helpful. Will be back next time in Melbourne.
ChZDSUhNMG9nS0VJQ0FnSUNSbTQ2b2JnEAE,Great italian pizza!
ChdDSUhNMG9nS0VJQ0FnSUNSa1BXajNBRRAB,A great place to get a pizza in the cbd.
ChdDSUhNMG9nS0VJQ0FnSURoZ1plRXlnRRAB,Amazing service and a cozy place to stay after a busy uni day.
ChdDSUhNMG9nS0VJQ0FnSUNCbjkyV2pBRRAB,"When you are in Melbourne CBD and want to eat pizza, then this place is one of the best, there are various choices of delicious pizza in a sunny, pleasant afternoon."
ChdDSUhNMG9nS0VJQ0FnSUNCM2RDWXJBRRAB,"It's so good, I love it 😀 …"
ChZDSUhNMG9nS0VJQ0FnSUNCNFotT1RnEAE,"This place used to be fantastic when they were doing Napoli style pizza a few years back but the newer Roman style pizza is square, dry and thin. The taste and flavor of the Snow White pizza was excellent but there just wasn’t much of it for two people to share @ $26. Salads were expensive so we skipped. If they had the same topping on the older Napoli style base it would be fantastic. Beware of the old photos as the style has changed."
ChdDSUhNMG9nS0VJQ0FnSUQtMy1qcTV3RRAB,"I highly recommend the amazing Roman style pizza here at Sempre. The pizza, antipasto and desserts are all delicious! Highly recommended! 🥰"
ChdDSUhNMG9nS0VJQ0FnSUMtcl9hMTRBRRAB,Great local pizza place. Our hosts were the best. Very friendly family owned restaurant.
ChZDSUhNMG9nS0VJQ0FnSUNCLUpqWlRREAE,Authentic Italian experience
ChZDSUhNMG9nS0VJQ0FnSUN1NGVINkd3EAE,Pizza is EXCELLENT & Carbonara pasta DELICIOUS...
ChZDSUhNMG9nS0VJQ0FnSUQtd09TLWJBEAE,"True old fashioned family service with a smile. Good food,good wine great service."
ChdDSUhNMG9nS0VJQ0FnSUMtOTc3THFnRRAB,Lovely resturant with good food and lovely friendly Owners.
ChdDSUhNMG9nS0VJQ0FnSURlMjVMMmt3RRAB,"What a great find!! We were lucky enough to stumble across this gorgeous little Italian restaurant on a sunny evening. The owners were so lovely, the pizza was delicious (great GF bases) and the spritz’s were amazing too."
ChZDSUhNMG9nS0VJQ0FnSURleXZpYWV3EAE,"Lovely service, very yummy pizza and pasta, good wine too!!  I will definitely come back."
ChZDSUhNMG9nS0VJQ0FnSURleE1HMlF3EAE,"Walked around Melbourne trying to find a cosy and authentic Italian restaurant in the CBD and eventually came across this gem in Bourke Street.  The pizza and pasta dishes were delicious, wine was from Italy and perfect, and the Affogato hit the spot at the end of the meal.  The owners are extremely friendly and it was like having a meal with friends.  Highly recommend stopping by for a great meal and welcoming atmosphere.  Thank you!"
ChdDSUhNMG9nS0VJQ0FnSUNlaWR2al93RRAB,Amazing food and first class service!
ChZDSUhNMG9nS0VJQ0FnSUNlME11UmNREAE,oh my god pizzas were amazing - fresh crusty and delicious
ChdDSUhNMG9nS0VJQ0FnSURnenZxZDFRRRAB,"Super coffee, service, food and wine. The specials are always a treat. The Tia misu is also worth trying."
ChdDSUhNMG9nS0VJQ0FnSUR1MW8tNTZBRRAB,"Brisk friendly service,  great  veg pizza and excellent mediterranean salad with a glass of house red.  One pizza was plenty for two.  Lots of space, and not too noisy. Very happy to go back."
ChdDSUhNMG9nS0VJQ0FnSUN4ekpDNXpRRRAB,"Visited on Tues 9 May. My second visit this year from Sydney. This a a very good restaurant. The staff are knowledgeable and attentive without being intrusive. Menu is very good, not too big and some good specials. We enjoyed a fine Italian wine. Richard is an outstanding host. I would highly recommend Lupino."
ChZDSUhNMG9nS0VJQ0FnSURSMzVmS1R3EAE,"Beautiful, warm and cosy. Amazing food and people. Great experience"
ChZDSUhNMG9nS0VJQ0FnSURSbFlXbE5BEAE,Too rude and arrogant so I left iediately
ChdDSUhNMG9nS0VJQ0FnSUR5N0pxLTFnRRAB,Best customer service ever. Staff really knows their special wine and food. They recommended awesome chef's special and took care of food allergy too. I don't really like row beef basically but this one is the best. Open kitchen makes us excited. Desert drink called Sgroppino is the best.
ChZDSUhNMG9nS0VJQ0FnSURSb3YtaFRnEAE,"Drop in no booking, no plan of what to eat. Asked for food to suit a 4( minute sit foen dinner. Popped us the bar and had beautiful rabbit ragout, a magic pizza, simple rocket salad and a divine red wine! No fuss, simple delicious good"
ChdDSUhNMG9nS0VJQ0FnSURSNVBfR2hBRRAB,Awesome!!!!
ChdDSUhNMG9nS0VJQ0FnSUNSbGM2UW5RRRAB,"Can't go wrong with the always delicious food and reasonably priced compared to many other Italians of this quality. Nice atmosphere, attentive staff, loved my rabbit pasta special. Others in our group had fish and lamb which were also well received. Yum."
ChdDSUhNMG9nS0VJQ0FnSUNSNnN6eTdBRRAB,"I walked in off the street and was treated like family by Richard (owner) and his team. Great prices for what you get as the quality here is tip top. Service is out of this world and by caring, knowledgeable folks. Will be coming back. Highly recommend!!!! Locals obviously LOVE this place and I was lucky enough to find myself, and a great meal, here!"
ChZDSUhNMG9nS0VJQ0FnSURoOVlTaFpREAE,"On holiday (from Scotland) celebrating our silver wedding anniversary. Found this restaurant via Google, and we're so glad we did. It was the perfect place to celebrate. Fantastic food, excellent service, very good value, and a really great vibe. 5 stars."
ChdDSUhNMG9nS0VJQ0FnSURodFotMnBRRRAB,Great food and atmosphere 👌
ChZDSUhNMG9nS0VJQ0FnSUNodjhHOFVREAE,We dined there last night with some overseas guests and it was their choice. The food was pleasant but not special. The risotto was a little under cooked and could have had a bit more flavour. The tirimasu was only half eaten as it was lacking flavour and overdosed with cocoa. This is ok but there are better Italian restaurant with more wow for the buck.
ChZDSUhNMG9nS0VJQ0FnSUNocl9Dd1pREAE,"A little busy, but the service was amazing and the food divine."
ChZDSUhNMG9nS0VJQ0FnSUNoNkwzcVd3EAE,Service and food impeccable 👌
ChdDSUhNMG9nS0VJQ0FnSURCZzZ6MDd3RRAB,Classical yummy Italian food - really enjoyed the risotto. Friendly staff.
ChdDSUhNMG9nS0VJQ0FnSUNCek9UemxRRRAB,"Not very tasty (wine and food), and too short quantity"
ChdDSUhNMG9nS0VJQ0FnSUQtZ0xiejlnRRAB,Exceptional food !
ChdDSUhNMG9nS0VJQ0FnSUN4NEtlNW5RRRAB,Nothing wrong with the food and the drinks here. Very noisy. No WiFi.
